post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,total_likes,total_comments,total_shares,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement
7486,184,2025-09-28,informational,carousel,48169,10.78247093959977,0,1.22,60,92,2,5,99,1.65,0.5,-0.1709758151634314,6736,8197,1.217,5.04,0.169,-0.8136901654143598,0,92,2,0,5,0,0,0.000742,0.0,0.2515174489507327,92,5
7487,23,2025-02-03,experiential,image,31810,10.36753598474319,0,3.79,60,84,9,2,95,1.583333333333333,3.333333333333333,-0.05595827321044627,18698,32026,1.713,5.87,0.151,0.4173556554127469,0,84,19,0,3,1,2,0.00016,5.3e-05,0.761582753458157,84,6
7488,786,2024-12-16,experiential,carousel,87621,11.38077597422219,1,9.02,60,56,9,0,65,1.083333333333333,10.0,-0.3553378268914757,17769,19168,1.079,6.06,0.169,0.1210566407470765,0,176,7,0,6,2,0,0.000338,0.000113,1.004066969013324,176,8
7489,129,2025-11-05,promotional,image,32848,10.39964613925871,1,7.89,60,43,1,2,46,0.7666666666666667,0.6666666666666666,-0.7168788081189713,6402,12070,1.885,6.59,0.159,-0.2053946979390209,0,43,6,0,4,2,0,0.000625,0.000312,0.8051089069388482,43,6
7490,291,2025-06-09,promotional,image,24146,10.09187401389233,1,1.46,60,141,2,2,145,2.416666666666667,1.0,0.07003069266656088,8002,20861,2.607,6.47,0.23,0.1787899247691998,0,141,1,0,0,1,0,0.0,0.000125,-0.390664234158509,141,1
7491,501,2024-03-22,informational,image,75070,11.22617629056705,0,7.82,60,196,8,2,206,3.433333333333333,3.0,0.7496149298921828,23940,38112,1.592,5.58,0.186,0.4950461661345457,0,196,5,2,12,0,2,0.000501,0.0,1.041232065398852,196,14
7492,186,2024-05-09,informational,carousel,60718,11.01399547345062,0,2.1,60,43,24,1,68,1.133333333333333,12.5,0.2458677583007008,6816,12295,1.804,4.86,0.135,-0.5919970901033323,0,74,8,1,2,0,2,0.000293,0.0,0.1741781162091716,74,4
7493,479,2025-07-28,experiential,image,646211,13.37888135482128,1,1.5,60,57,4,2,63,1.05,1.666666666666667,-0.4794605776132564,12125,17216,1.42,5.73,0.15,-0.08175834369139112,0,12401,6,0,22,8,17,0.001814,0.00066,3.243718553343614,12401,47
7494,571,2025-09-02,experiential,carousel,30285,10.31840781941505,1,7.93,60,3,2,12,17,0.2833333333333333,0.2307692307692308,-0.5412153088373812,20118,47826,2.377,5.14,0.143,0.5304414098119875,0,26,11,1,1,0,0,5e-05,0.0,-0.3980986207717674,26,1
7495,492,2025-02-01,informational,image,130606,11.77994043657622,0,5.23,60,149,2,4,155,2.583333333333333,0.6,0.2177452269296702,17153,35943,2.095,6.66,0.216,0.6604407463474748,0,149,2,0,1,0,1,5.8e-05,0.0,-0.1883001088869643,149,2
7496,513,2025-02-08,informational,image,23413,10.06104670263749,0,9.14,60,53,6,0,59,0.9833333333333333,7.0,-0.5093402967173346,5367,9474,1.765,6.14,0.156,-0.4857404783506696,0,53,1,0,1,0,4,0.000186,0.0,0.08903843823911706,53,5
7497,643,2025-04-06,experiential,video,22935,10.04041940703127,0,3.12,60,116,6,5,127,2.116666666666667,1.166666666666667,0.1860258306889672,21093,49963,2.369,6.31,0.084,0.8386256048150189,0,116,1,0,1,1,1,4.7e-05,4.7e-05,0.2289963845123698,116,3
7498,67,2024-11-16,promotional,image,27667,10.22799564623082,0,6.88,60,90,6,4,100,1.666666666666667,1.4,-0.0546629578022997,19085,32638,1.71,6.88,0.179,0.6473641243516806,0,90,14,0,0,0,0,0.0,0.0,-0.8079607275578431,90,0
7499,467,2025-05-11,promotional,image,54949,10.91416076130403,0,0.56,60,56,9,1,66,1.1,5.0,-0.3118135636435051,21334,32415,1.519,4.55,0.097,0.106071699876073,0,84,7,0,0,0,0,0.0,0.0,-0.8079607275578431,84,0
7500,285,2024-03-20,informational,carousel,250956,12.43303290394251,1,2.62,60,110,6,7,123,2.05,0.875,0.2275748513595325,18718,18718,1.0,5.42,0.253,-0.0326998081148728,0,943,0,1,12,1,3,0.000641,5.3e-05,1.545602808523277,943,16
7501,601,2025-12-02,experiential,image,63385,11.05698251937283,1,4.11,60,89,15,3,107,1.783333333333333,4.0,0.287987678718346,19480,33782,1.734,6.0,0.17,0.4874319396926058,0,469,14,0,1,0,3,5.1e-05,0.0,0.02149840299783878,469,4
7502,417,2025-07-01,informational,video,140246,11.85115330247912,0,10.34,60,182,7,5,194,3.233333333333333,1.333333333333333,0.7302713004058271,51221,87595,1.71,6.03,0.336,1.246865146157393,1,502,1,0,7,0,4,0.000137,0.0,0.9087626518112684,502,11
7503,100,2025-04-05,experiential,image,23515,10.06539379437915,0,6.03,60,144,19,2,165,2.75,6.666666666666667,0.83654584142055,19792,24122,1.219,7.18,0.182,0.5124794051361627,0,144,3,1,2,1,1,0.000101,5.1e-05,0.4687503474487941,144,4
7504,189,2024-08-18,promotional,image,12749,9.453208116138121,0,4.49,60,13,9,5,27,0.45,1.666666666666667,-0.4637963024001506,5763,6071,1.053,6.64,0.112,-0.657577440263174,0,24,2,5,2,0,0,0.000347,0.0,-0.1583446578353431,24,2
7505,388,2024-04-27,promotional,image,194108,12.17616998417586,0,4.0,60,7,1,1,9,0.15,1.0,-1.033400106319198,3236,7028,2.172,6.04,0.092,-0.761062135637127,0,478,1,0,3,2,3,0.000927,0.000618,1.092759803504292,478,8
7506,241,2024-10-25,experiential,video,13460,9.50747760319872,0,2.39,60,15,5,1,21,0.35,3.0,-0.7977304760011357,5929,8750,1.476,7.08,0.156,-0.3338534186923176,0,15,7,0,0,0,0,0.0,0.0,-0.8079607275578431,15,0
7507,782,2025-04-27,informational,video,7822,8.964695555315458,0,1.22,60,25,7,0,32,0.5333333333333333,8.0,-0.6779204182646992,9988,16305,1.632,5.81,0.016,-0.1235447012021275,0,25,4,0,0,0,0,0.0,0.0,-0.8079607275578431,25,0
7508,731,2025-04-07,experiential,video,36165,10.49584707928338,1,1.38,60,186,19,3,208,3.466666666666667,5.0,1.198566645446153,24529,39854,1.625,7.09,0.23,0.8518083567735856,0,186,2,2,1,0,1,4.1e-05,0.0,-0.1883001088869643,186,2
7509,417,2024-10-06,promotional,video,140246,11.85115330247912,0,10.34,60,147,23,12,182,3.033333333333333,1.846153846153846,1.469541849363839,359730,706685,1.964,3.03,0.272,2.007570508766976,1,147,5,0,9,0,2,2.5e-05,0.0,0.8860944940490605,147,11
7510,176,2025-03-23,informational,image,67995,11.12718945204306,1,3.37,60,108,1,3,112,1.866666666666667,0.5,-0.1804432317627602,19403,36109,1.861,6.1,0.178,0.5552551090420748,0,108,1,2,7,3,5,0.000361,0.000155,1.79853986552837,108,15
7511,387,2025-08-17,informational,image,41846,10.6417514918992,0,8.86,60,50,11,15,76,1.266666666666667,0.75,0.3395284272781556,7143,9585,1.342,5.17,0.252,-0.6717882548813544,0,81,0,5,2,2,5,0.00028,0.00028,1.045375921814353,81,9
7512,471,2024-01-20,experiential,image,22583,10.0249526898173,0,1.74,60,10,2,12,24,0.4,0.2307692307692308,-0.4881325520411091,16515,18891,1.144,5.57,0.109,-0.01341394417483396,0,19,5,0,1,0,0,6.1e-05,0.0,-0.3980986207717674,19,1
7513,233,2024-11-24,experiential,video,31119,10.34557384409994,0,1.22,60,190,1,6,197,3.283333333333333,0.2857142857142857,0.5719561375946243,38696,55644,1.438,7.2,0.138,1.151149377694447,0,190,3,0,1,0,1,2.6e-05,0.0,-0.1883001088869643,190,2
7514,663,2025-07-07,promotional,video,28775,10.26726223359008,1,3.79,60,185,7,0,192,3.2,8.0,0.5353997370786618,4604,8728,1.896,6.25,0.172,-0.5331763602557456,0,185,3,0,0,1,0,0.0,0.000217,-0.390664234158509,185,1
7515,452,2025-02-02,experiential,image,77276,11.25513870771244,0,1.32,60,62,15,6,83,1.383333333333333,2.285714285714286,0.2138126922480659,35095,82397,2.348,5.89,0.215,1.140827647951302,0,166,5,0,0,5,2,0.0,0.000142,0.6032578336063835,166,7
7516,277,2025-04-20,experiential,image,36281,10.49904946724502,0,9.62,60,17,9,4,30,0.5,2.0,-0.4769875617645373,9208,15206,1.651,5.57,0.068,-0.2360775944843297,0,17,2,0,3,0,0,0.000326,0.0,0.01176348601430827,17,3
7517,229,2025-01-12,experiential,video,14541,9.584727524513486,0,5.82,60,58,12,5,75,1.25,2.166666666666667,0.008702708203340435,10334,14291,1.383,4.96,0.111,-0.4154215601204377,0,58,6,1,0,0,1,0.0,0.0,-0.5981622156730401,58,1
7518,171,2025-12-25,promotional,carousel,12216,9.410501846898468,0,1.16,60,95,7,2,104,1.733333333333333,2.666666666666667,-0.06004432380603741,5339,9245,1.732,5.89,0.044,-0.5587694117141436,0,95,2,0,0,0,0,0.0,0.0,-0.8079607275578431,95,0
7519,735,2024-02-09,promotional,video,83213,11.32915886460354,1,1.08,60,119,18,3,140,2.333333333333333,4.75,0.646737924758397,41212,41212,1.0,5.58,0.274,0.6281739625196698,0,119,7,1,0,0,0,0.0,0.0,-0.8079607275578431,119,0
7520,213,2024-12-24,promotional,image,77188,11.25399928351625,0,10.28,60,59,5,1,65,1.083333333333333,3.0,-0.4640674332817115,5609,10191,1.817,4.71,0.083,-0.781329633021008,0,357,0,0,0,2,12,0.0,0.000357,0.6297853123479562,357,14
7521,282,2024-03-07,informational,video,57649,10.96212817949299,0,11.81,60,153,4,9,166,2.766666666666667,0.5,0.5532013583285549,16840,22008,1.307,6.01,0.237,0.1874710622726718,0,153,4,3,4,0,0,0.000238,0.0,0.1437096132184703,153,4
7522,41,2024-04-26,promotional,video,62222,11.03846391394016,1,2.01,60,98,0,12,110,1.833333333333333,0.07692307692307693,0.09169172212229212,19418,22682,1.168,6.44,0.241,0.3221284183626043,0,101,1,1,7,0,0,0.00036,0.0,0.4216255928003839,101,7
7523,122,2024-10-06,experiential,image,11975,9.390576422279116,0,5.49,60,30,11,0,41,0.6833333333333333,12.0,-0.4650005408593247,15933,15933,1.0,5.79,0.089,-0.07188381242768277,0,30,1,0,0,0,1,0.0,0.0,-0.5981622156730401,30,1
7524,227,2024-04-23,informational,video,31707,10.36429275567746,0,10.27,60,89,6,1,96,1.6,3.5,-0.1928189985171077,23329,32454,1.391,5.82,0.168,0.4416452950857492,0,89,4,4,1,1,0,4.3e-05,4.3e-05,0.01919787262756667,89,2
7525,294,2025-12-04,informational,image,69536,11.14959988305616,1,6.31,60,11,6,0,17,0.2833333333333333,7.0,-0.8278368374949667,12582,19502,1.55,6.09,0.148,0.08696849990659851,0,294,1,1,11,2,3,0.000874,0.000159,1.742375873226792,294,16
7526,600,2025-11-22,experiential,image,43360,10.67729263611353,0,11.49,60,205,1,3,209,3.483333333333333,0.5,0.5551321124141523,29007,78806,2.717,6.12,0.098,1.149709780902329,0,205,6,2,1,0,2,3.4e-05,0.0,-0.0655758467272527,205,3
7527,267,2024-09-02,experiential,carousel,152118,11.93241181444065,0,3.8,60,165,12,1,178,2.966666666666667,6.5,0.6460135090973302,139738,228967,1.639,4.02,0.301,1.481455728344492,1,414,1,1,2,1,10,1.4e-05,7e-06,0.9847354411213317,414,13
7528,541,2025-04-12,promotional,carousel,68576,11.1356978982733,0,4.45,60,7,10,9,26,0.4333333333333333,1.1,-0.2914478495959203,19879,36930,1.858,5.34,0.256,0.3957436246594707,0,164,1,0,2,8,0,0.000101,0.000402,1.164453929605413,164,10
7529,759,2025-01-24,experiential,image,12602,9.441610810502,0,1.33,60,35,11,7,53,0.8833333333333333,1.5,-0.1224144432690499,4763,10203,2.142,6.9,0.019,-0.2856036566586787,0,35,4,1,0,0,0,0.0,0.0,-0.8079607275578431,35,0
7530,451,2025-08-18,informational,image,27926,10.23731343350214,0,7.79,60,87,6,7,100,1.666666666666667,0.875,0.05316007902892433,16833,16833,1.0,5.68,0.13,-0.05416105648976671,0,87,4,4,0,3,0,0.0,0.000178,0.02663225924082502,87,3
7531,449,2025-04-03,experiential,video,17785,9.786110684382555,0,9.05,60,99,6,4,109,1.816666666666667,1.4,0.01358630093576435,12582,17379,1.381,6.07,0.096,0.006598402587810123,0,99,1,2,1,0,0,7.9e-05,0.0,-0.3980986207717674,99,1
7532,756,2024-01-01,informational,image,413487,12.93238135401576,1,5.67,60,150,14,13,177,2.95,1.071428571428571,1.142057714784986,52373,70195,1.34,6.85,0.278,1.275592198227881,1,2120,12,2,6,8,4,0.000115,0.000153,2.152603321744586,2120,18
7533,61,2025-07-11,experiential,image,18413,9.82081221586722,0,8.85,60,54,34,0,88,1.466666666666667,35.0,0.7232683121098222,14972,16788,1.121,6.19,0.245,0.03815938541704891,0,54,3,1,1,1,0,6.7e-05,6.7e-05,0.01919787262756667,54,2
7534,502,2025-06-29,experiential,image,200670,12.20941704678056,1,1.09,60,330,17,14,361,6.016666666666667,1.2,2.681819869707408,421917,550816,1.306,3.93,0.241,2.174885028226289,1,5134,4,0,1,4,1,2e-06,9e-06,0.7806323430349281,5134,6
7535,147,2025-01-07,promotional,video,8630,9.062999784077473,0,3.94,60,178,4,2,184,3.066666666666667,1.666666666666667,0.4381127898651601,4491,8597,1.914,5.44,0.231,-0.7317945166896901,0,178,1,0,0,0,0,0.0,0.0,-0.8079607275578431,178,0
7536,686,2025-10-21,experiential,image,60657,11.01299032403541,0,6.37,60,162,8,4,174,2.9,1.8,0.57883292337766,11488,13248,1.153,6.8,0.187,-0.02566110147762435,0,162,13,1,1,1,2,8.7e-05,8.7e-05,0.3517206466720814,162,4
7537,790,2025-10-25,promotional,video,5648,8.639056779173078,0,3.61,60,61,3,0,64,1.066666666666667,4.0,-0.5799270058633373,7266,12520,1.723,5.11,0.124,-0.5076203276496716,0,61,3,2,0,0,0,0.0,0.0,-0.8079607275578431,61,0
7538,334,2025-01-17,promotional,image,15106,9.622847294873393,0,7.64,60,16,14,1,31,0.5166666666666667,7.5,-0.3963890742907273,4820,8659,1.796,6.19,0.155,-0.5475275891124,0,16,4,0,0,1,0,0.0,0.000207,-0.390664234158509,16,1
7539,142,2025-03-19,experiential,carousel,109880,11.60714414020921,1,0.8,60,102,17,17,136,2.266666666666667,1.0,1.083411438087031,30820,49647,1.611,4.42,0.294,0.3981887512144651,0,520,1,0,10,3,0,0.000324,9.7e-05,1.444522190737872,520,13
7540,44,2025-12-28,experiential,carousel,22002,9.99888863729938,0,2.96,60,240,8,1,249,4.15,4.5,1.039753709363636,11066,12517,1.131,7.3,0.094,0.03027857007870136,0,240,8,3,1,0,1,9e-05,0.0,-0.1883001088869643,240,2
7541,144,2024-08-06,experiential,video,35762,10.48464115613515,0,10.06,60,114,6,0,120,2.0,7.0,-0.04676198749267821,13117,27129,2.068,5.76,0.165,0.2437647908908566,0,114,8,0,0,2,0,0.0,0.000152,-0.1465614338374652,114,2
7542,333,2024-08-24,informational,video,32074,10.37580101206875,0,7.99,60,72,11,10,93,1.55,1.090909090909091,0.2887386323980142,14980,23681,1.581,6.65,0.13,0.3568866507773978,0,72,7,6,0,2,0,0.0,0.000134,-0.1465614338374652,72,2
7543,497,2024-05-13,promotional,image,10538,9.262743050769231,0,9.97,60,50,3,3,56,0.9333333333333333,1.0,-0.5327699767992814,12068,13910,1.153,6.5,0.019,-0.04843959764443759,0,50,3,4,0,1,0,0.0,8.3e-05,-0.390664234158509,50,1
7544,396,2025-10-15,promotional,video,18598,9.830809327038143,0,3.28,60,38,1,14,53,0.8833333333333333,0.1333333333333333,-0.232503903997803,4034,4642,1.151,6.54,0.172,-0.9050619461472968,0,38,3,1,0,0,3,0.0,0.0,-0.388363703788237,38,3
7545,55,2025-06-27,informational,carousel,83366,11.33099583136435,1,7.82,60,52,6,7,65,1.083333333333333,0.875,-0.2122537049524359,18608,18608,1.0,5.86,0.189,0.06655876442209452,0,116,2,1,5,1,2,0.000269,5.4e-05,1.001336716394581,116,8
7546,307,2024-03-18,promotional,image,106688,11.57766396611047,0,8.77,60,139,24,0,163,2.716666666666667,25.0,0.9303355882587467,47267,47267,1.0,5.86,0.344,0.8015802596366254,0,139,0,3,0,1,2,0.0,2.1e-05,-0.05814146011399432,139,3
7547,423,2025-12-17,informational,video,23180,10.05104511689374,0,1.58,60,101,17,2,120,2.0,6.0,0.4229642383965746,30743,30743,1.0,6.75,0.109,0.6536269738748864,0,101,3,0,0,0,0,0.0,0.0,-0.8079607275578431,101,0
7548,417,2025-06-17,promotional,image,140246,11.85115330247912,0,10.34,60,14,29,3,46,0.7666666666666667,7.5,0.331756534829276,31861,46171,1.449,6.31,0.203,0.8228515672289877,0,70,0,0,0,1,1,0.0,3.1e-05,-0.1808657222737059,70,2
7549,673,2025-09-12,informational,image,21106,9.957312639231034,0,10.02,60,131,5,4,140,2.333333333333333,1.2,0.2124994263667129,13662,23959,1.754,7.15,0.083,0.4539165913574947,0,131,1,2,2,0,0,0.000146,0.0,-0.1583446578353431,131,2
7550,797,2024-02-05,promotional,image,28579,10.26042746136856,0,4.84,60,117,15,9,141,2.35,1.6,0.7614642853912582,17351,19920,1.148,5.62,0.149,0.03961217904670722,0,117,1,2,2,0,0,0.000115,0.0,-0.1583446578353431,117,2
7551,325,2025-01-03,experiential,carousel,10872,9.29394595583098,0,8.69,60,206,3,3,212,3.533333333333333,1.0,0.6502171746604954,11347,18577,1.637,5.56,0.095,-0.07957336553336333,0,206,3,6,0,0,0,0.0,0.0,-0.8079607275578431,206,0
7552,710,2025-05-24,experiential,image,162179,11.99645594249113,1,2.14,60,55,10,0,65,1.083333333333333,11.0,-0.3191701722246482,8240,16095,1.953,6.8,0.109,0.06113823844546462,0,345,2,1,12,1,2,0.001456,0.000121,1.458528558798186,345,15
7553,671,2025-01-31,informational,video,103372,11.54608941134866,0,11.78,60,159,9,0,168,2.8,10.0,0.4257370231108129,32527,71809,2.208,4.77,0.138,0.7583485014089117,0,1048,6,3,3,0,1,9.2e-05,0.0,0.2215619978991114,1048,4
7554,80,2025-05-01,informational,carousel,4074,8.31238059678675,0,4.73,60,16,10,1,27,0.45,5.5,-0.5713926968416216,8318,13851,1.665,4.15,0.01,-0.692236565034891,0,16,8,1,0,0,0,0.0,0.0,-0.8079607275578431,16,0
7555,31,2025-08-20,informational,video,16290,9.69830670159609,0,10.18,60,8,11,7,26,0.4333333333333333,1.5,-0.3271622194832421,13924,24929,1.79,6.23,0.123,0.2952168076952237,0,8,3,0,3,0,0,0.000215,0.0,0.01176348601430827,8,3
7556,112,2024-09-30,promotional,carousel,28955,10.27349817965989,0,1.39,60,119,5,11,135,2.25,0.5,0.4261702574517556,10183,22433,2.203,6.0,0.041,0.1439784504213477,0,119,4,2,0,0,0,0.0,0.0,-0.8079607275578431,119,0
7557,558,2025-09-11,informational,image,19292,9.867445781188863,0,7.2,60,14,4,1,19,0.3166666666666667,2.5,-0.8490646326097553,8304,9604,1.157,7.87,0.061,-0.07805957149379293,0,28,1,0,0,3,0,0.0,0.000361,0.02663225924082502,28,3
7558,717,2024-04-28,experiential,carousel,33330,10.41421317130179,0,1.52,60,79,31,2,112,1.866666666666667,10.66666666666667,0.8686453959649928,15653,36977,2.362,5.82,0.33,0.4926024158819439,0,79,1,1,1,1,1,6.4e-05,6.4e-05,0.2289963845123698,79,3
7559,564,2024-07-16,promotional,image,21461,9.973992613421482,0,2.42,60,66,5,1,72,1.2,3.0,-0.4109846764854394,6055,6979,1.153,5.43,0.19,-0.8334626881176489,0,74,0,0,0,1,1,0.0,0.000165,-0.1808657222737059,74,2
7560,650,2024-02-01,promotional,carousel,59647,10.99619913288327,0,9.59,60,58,2,1,61,1.016666666666667,1.5,-0.6029034011657782,6363,10610,1.667,4.77,0.16,-0.7244256590638001,0,58,3,0,0,1,0,0.0,0.000157,-0.390664234158509,58,1
7561,472,2024-09-23,informational,image,2975,7.99799931797973,0,4.4,60,10,8,4,22,0.3666666666666666,1.8,-0.5738212241985328,5521,9763,1.768,6.94,0.0,-0.295789467862557,0,10,2,0,0,0,0,0.0,0.0,-0.8079607275578431,10,0
7562,74,2024-10-04,promotional,image,142151,11.86464515187677,0,0.56,60,159,33,9,201,3.35,3.4,1.867477127647915,45502,125429,2.757,6.7,0.366,1.638353581152534,0,258,10,0,2,2,5,4.4e-05,4.4e-05,1.045375921814353,258,9
7563,553,2025-08-10,informational,image,95586,11.46778164480095,1,9.96,60,61,1,1,63,1.05,1.0,-0.6239045538908139,6199,7974,1.286,5.86,0.219,-0.6446113161192213,0,61,6,0,0,2,6,0.0,0.000323,0.4424174511426975,61,8
7564,479,2025-04-21,experiential,image,646211,13.37888135482128,1,1.5,60,5,35,5,45,0.75,6.0,0.6130612364134947,141751,249843,1.763,4.58,0.295,1.708200847175283,1,83488,1,1,75,14,18,0.000529,9.9e-05,4.27436862270608,83488,107
7565,589,2024-11-14,experiential,image,68209,11.13033179993435,0,4.92,60,98,16,0,114,1.9,17.0,0.2694150533502216,12425,20964,1.687,7.05,0.145,0.3332181727473282,0,176,8,0,0,0,1,0.0,0.0,-0.5981622156730401,176,1
7566,387,2025-04-21,informational,carousel,41846,10.6417514918992,0,8.86,60,12,10,2,24,0.4,3.666666666666667,-0.558201437477235,3622,6350,1.753,6.21,0.039,-0.7851476076049454,0,12,1,1,4,0,1,0.001104,0.0,0.3535081251032733,12,5
7567,699,2024-02-08,informational,image,74909,11.22402932250027,0,2.92,60,45,7,3,55,0.9166666666666666,2.0,-0.395682609102867,2263,2970,1.312,5.9,0.219,-1.417038439537417,0,187,1,0,0,0,0,0.0,0.0,-0.8079607275578431,187,0
7568,564,2024-05-11,experiential,video,21461,9.973992613421482,0,2.42,60,68,19,1,88,1.466666666666667,10.0,0.216694504384483,8190,14730,1.799,5.14,0.16,-0.3760151705860643,0,68,1,3,3,0,0,0.000366,0.0,0.01176348601430827,68,3
7569,433,2025-04-02,experiential,image,22711,10.03060466759559,0,9.4,60,0,3,4,7,0.1166666666666667,0.8,-0.868408262096111,2802,4188,1.495,6.88,0.074,-0.9555770881405184,0,22,12,4,0,0,0,0.0,0.0,-0.8079607275578431,22,0
7570,412,2025-04-13,promotional,carousel,9656,9.175334762777368,0,3.25,60,38,4,0,42,0.7,5.0,-0.7105908725562218,24387,44808,1.837,6.17,0.106,0.7419419072779967,0,38,6,0,0,0,1,0.0,0.0,-0.5981622156730401,38,1
7571,467,2025-07-19,experiential,video,54949,10.91416076130403,0,0.56,60,68,15,3,86,1.433333333333333,4.0,0.1287394083295299,20556,25995,1.265,5.29,0.21,0.1539085742414435,0,68,4,0,2,0,0,9.7e-05,0.0,-0.1583446578353431,68,2
7572,599,2024-10-21,promotional,carousel,19067,9.855714371064444,0,1.84,60,101,0,1,102,1.7,0.5,-0.3643254206926972,4171,4242,1.017,6.2,0.147,-1.026507890911783,0,101,5,3,0,0,1,0.0,0.0,-0.5981622156730401,101,1
7573,621,2025-06-11,experiential,image,13488,9.509555680241636,0,1.16,60,123,11,1,135,2.25,6.0,0.2837660626819745,11261,26697,2.371,6.93,0.089,0.4720254887710815,0,123,12,1,1,0,0,8.9e-05,0.0,-0.3980986207717674,123,1
7574,737,2025-05-14,promotional,image,38408,10.55602105021078,1,5.13,60,97,11,10,118,1.966666666666667,1.090909090909091,0.4783199066704144,13092,16098,1.23,6.07,0.266,-0.03632775236965287,0,97,4,0,0,0,0,0.0,0.0,-0.8079607275578431,97,0
7575,248,2025-12-04,experiential,image,15470,9.646657943567112,0,10.51,60,119,5,3,127,2.116666666666667,1.5,0.07797615146799021,2875,4870,1.694,5.28,0.128,-1.207120297022332,0,119,5,0,0,0,0,0.0,0.0,-0.8079607275578431,119,0
7576,581,2024-06-06,promotional,video,41710,10.63849618719099,1,11.86,60,97,7,2,106,1.766666666666667,2.666666666666667,-0.04487782186424538,7763,14247,1.835,6.96,0.129,0.00249199029346301,0,97,3,2,1,0,0,0.000129,0.0,-0.3980986207717674,97,1
7577,120,2025-02-06,informational,video,63066,11.05193707605141,0,2.2,60,11,18,1,30,0.5,9.5,-0.2593017065943129,17040,25868,1.518,6.92,0.112,0.4857562084493109,0,184,3,2,3,1,0,0.000176,5.9e-05,0.4290599794136423,184,4
7578,67,2025-03-15,experiential,video,27667,10.22799564623082,0,6.88,60,118,2,4,124,2.066666666666667,0.6,-0.01733555316810592,21743,39058,1.796,7.25,0.107,0.8557806590565894,0,118,3,0,3,1,1,0.000138,4.6e-05,0.6388584912984454,118,5
7579,573,2025-12-30,informational,image,41230,10.62692142570095,1,4.42,60,27,18,0,45,0.75,19.0,-0.1814939543079475,7296,12524,1.717,5.62,0.105,-0.3811794906542342,0,27,4,3,0,1,2,0.0,0.000137,-0.05814146011399432,27,3
7580,327,2024-05-26,informational,video,94666,11.45811018619692,0,1.66,60,168,19,11,198,3.3,1.666666666666667,1.41026223395379,42874,63032,1.47,5.6,0.233,0.9062540851084692,0,532,0,0,1,4,0,2.3e-05,9.3e-05,0.5708338311501251,532,5
7581,703,2025-01-16,experiential,carousel,14701,9.595670797663965,0,8.28,60,93,9,6,108,1.8,1.428571428571429,0.1863880385195005,5518,7990,1.448,6.29,0.163,-0.5643324897234708,0,93,4,4,0,0,0,0.0,0.0,-0.8079607275578431,93,0
7582,470,2024-09-09,experiential,image,16717,9.72418144470263,0,0.92,60,66,6,3,75,1.25,1.75,-0.2801852443517744,8956,11979,1.338,6.86,0.16,-0.1159892667890146,0,66,2,0,0,1,0,0.0,0.000112,-0.390664234158509,66,1
7583,493,2025-01-18,informational,image,32124,10.37735869330835,1,10.94,60,56,17,0,73,1.216666666666667,18.0,-0.005330581789686928,8929,11702,1.311,7.37,0.093,-0.03292541019789277,0,56,8,0,4,1,3,0.000448,0.000112,0.9806031303874105,56,8
7584,701,2024-06-18,experiential,video,17629,9.777300552285743,0,0.6,60,61,12,2,75,1.25,4.333333333333333,-0.09912032862788359,10058,12623,1.255,7.03,0.115,-0.03178984325343291,0,61,5,0,0,0,1,0.0,0.0,-0.5981622156730401,61,1
7585,663,2024-02-04,experiential,image,28775,10.26726223359008,1,3.79,60,101,4,5,110,1.833333333333333,0.8333333333333334,-0.01522474514992014,10604,13461,1.269,6.84,0.146,-0.02051424251798994,0,101,1,1,0,0,2,0.0,0.0,-0.4754379535133285,101,2
7586,286,2025-02-21,informational,video,4221,8.347827345782498,0,10.78,60,25,4,4,33,0.55,1.0,-0.6350760821859872,2088,3651,1.749,5.87,0.0,-1.296705713826188,0,25,1,4,0,0,0,0.0,0.0,-0.8079607275578431,25,0
7587,608,2024-09-02,experiential,video,8564,9.055322649709574,0,4.98,60,43,6,7,56,0.9333333333333333,0.875,-0.2805029636904999,4047,8214,2.03,7.29,0.07,-0.3767549025106203,0,43,13,0,0,0,1,0.0,0.0,-0.5981622156730401,43,1
7588,312,2024-05-12,experiential,carousel,89213,11.39878204785938,1,10.37,60,88,9,17,114,1.9,0.5555555555555556,0.6272386793926978,26545,35190,1.326,5.55,0.215,0.4491143307860765,0,225,8,1,0,1,1,0.0,3.8e-05,-0.1808657222737059,225,2
7589,309,2024-08-24,informational,carousel,51385,10.84710158005917,1,1.41,60,28,13,4,45,0.75,2.8,-0.2185681785337868,4769,8345,1.75,5.94,0.208,-0.6293223781378733,0,28,4,0,4,0,7,0.000839,0.0,0.7731051488728795,28,11
7590,775,2024-02-05,promotional,video,55371,10.9218112699754,0,9.11,60,60,4,4,68,1.133333333333333,1.0,-0.369662298204627,16092,23331,1.45,4.76,0.213,-0.08884892387032689,0,104,12,0,2,1,5,0.000124,6.2e-05,0.8012731214933089,104,8
